oldname	newname	class	subsystem	evidence	status	emitted_turn
stock_135_b1_op	usb_hid_out_arg26_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 OUT argument byte 26 at 0x135	emitted	current_batch_usb_hid_out_settings_tail
stock_135_b1_phys	usb_hid_out_arg26_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc physical alias for HID EP1 OUT argument byte 26 at 0x135	emitted	current_batch_usb_hid_out_settings_tail
stock_136_b1	usb_hid_out_arg27_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm HID EP1 OUT byte 28; settings handler copies it as the fourth byte of the four-byte route-trim block at OUT offset 0x33	emitted	current_batch_usb_hid_out_settings_tail
stock_136_b1_op	usb_hid_out_arg27_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 OUT argument byte 27 at 0x136	emitted	current_batch_usb_hid_out_settings_tail
stock_136_b1_phys	usb_hid_out_arg27_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc physical alias for HID EP1 OUT argument byte 27 at 0x136	emitted	current_batch_usb_hid_out_settings_tail
stock_138_b1	usb_hid_out_arg29_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm HID EP1 OUT byte 30; settings handler descriptor at offset 0x38 copies this byte into stock_0B4 as the setup/profile setting byte	emitted	current_batch_usb_hid_out_settings_tail
stock_138_b1_op	usb_hid_out_arg29_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 OUT argument byte 29 at 0x138	emitted	current_batch_usb_hid_out_settings_tail
stock_138_b1_phys	usb_hid_out_arg29_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc physical alias for HID EP1 OUT argument byte 29 at 0x138	emitted	current_batch_usb_hid_out_settings_tail
stock_15B_b1	usb_hid_ep1_in_report_byte1_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm:2572, 2614, and 2639 write selector, route, or version response meanings; byte 1 is not specific to cmd 0x43 schema; semantic review consensus confirmed 4/4; second-stage 16-agent review 2026-06-18 retained emitted status for reviewed 32-row set; no in-scope material issues found	emitted	semantic_review_consensus_2026_06_18
stock_15B_b1_op	usb_hid_ep1_in_report_byte1_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm:2572, 2614, and 2639 write selector, route, or version response meanings; byte 1 is not specific to cmd 0x43 schema; semantic review consensus confirmed 4/4; second-stage 16-agent review 2026-06-18 retained emitted status for reviewed 32-row set; no in-scope material issues found	emitted	semantic_review_consensus_2026_06_18
stock_15B_b1_phys	usb_hid_ep1_in_report_byte1_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm:2572, 2614, and 2639 write selector, route, or version response meanings; byte 1 is not specific to cmd 0x43 schema; semantic review consensus confirmed 4/4; second-stage 16-agent review 2026-06-18 retained emitted status for reviewed 32-row set; no in-scope material issues found	emitted	semantic_review_consensus_2026_06_18
stock_15C_b1	usb_hid_ep1_in_report_byte2_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm:2590, 2615, and 2640 write shared response byte 2 meanings; byte 2 is not specific to cmd 0x43 schema; semantic review consensus confirmed 4/4; second-stage 16-agent review 2026-06-18 retained emitted status for reviewed 32-row set; no in-scope material issues found	emitted	semantic_review_consensus_2026_06_18
stock_15C_b1_op	usb_hid_ep1_in_report_byte2_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm:2590, 2615, and 2640 write shared response byte 2 meanings; byte 2 is not specific to cmd 0x43 schema; semantic review consensus confirmed 4/4; second-stage 16-agent review 2026-06-18 retained emitted status for reviewed 32-row set; no in-scope material issues found	emitted	semantic_review_consensus_2026_06_18
stock_15C_b1_phys	usb_hid_ep1_in_report_byte2_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm:2590, 2615, and 2640 write shared response byte 2 meanings; byte 2 is not specific to cmd 0x43 schema; semantic review consensus confirmed 4/4; second-stage 16-agent review 2026-06-18 retained emitted status for reviewed 32-row set; no in-scope material issues found	emitted	semantic_review_consensus_2026_06_18
stock_15D_b1	usb_hid_ep1_in_report_byte3_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm:2591, 2617, 2642, and 9888-9891 show shared response byte 3 meanings; byte 3 is not specific to cmd 0x43 schema; semantic review consensus confirmed 4/4; second-stage 16-agent review 2026-06-18 retained emitted status for reviewed 32-row set; no in-scope material issues found	emitted	semantic_review_consensus_2026_06_18
stock_15D_b1_op	usb_hid_ep1_in_report_byte3_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm:2591, 2617, 2642, and 9888-9891 show shared response byte 3 meanings; byte 3 is not specific to cmd 0x43 schema; semantic review consensus confirmed 4/4; second-stage 16-agent review 2026-06-18 retained emitted status for reviewed 32-row set; no in-scope material issues found	emitted	semantic_review_consensus_2026_06_18
stock_15D_b1_phys	usb_hid_ep1_in_report_byte3_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm:2591, 2617, 2642, and 9888-9891 show shared response byte 3 meanings; byte 3 is not specific to cmd 0x43 schema; semantic review consensus confirmed 4/4; second-stage 16-agent review 2026-06-18 retained emitted status for reviewed 32-row set; no in-scope material issues found	emitted	semantic_review_consensus_2026_06_18
stock_15E_b1	usb_hid_ep1_in_report_payload_byte1_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector reply builder and diagnostic comments use 0x15E as HID EP1 IN report payload byte 1	emitted	current_batch_usb_hid_ep1_in_report_head
stock_15E_b1_op	usb_hid_ep1_in_report_payload_byte1_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 1 at 0x15E	emitted	current_batch_usb_hid_ep1_in_report_head
stock_15E_b1_phys	usb_hid_ep1_in_report_payload_byte1_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 1 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_head
stock_15F_b1	usb_hid_ep1_in_report_payload_byte2_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status snapshot writes computed volume MSB to HID EP1 IN payload byte 2 at report offset 5	emitted	current_batch_usb_hid_ep1_in_report_head
stock_15F_b1_op	usb_hid_ep1_in_report_payload_byte2_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 2 at 0x15F	emitted	current_batch_usb_hid_ep1_in_report_head
stock_15F_b1_phys	usb_hid_ep1_in_report_payload_byte2_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 2 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_head
stock_160_b1	usb_hid_ep1_in_report_payload_byte3_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status snapshot writes computed volume byte 2 to HID EP1 IN payload byte 3 at report offset 6	emitted	current_batch_usb_hid_ep1_in_report_head
stock_160_b1_op	usb_hid_ep1_in_report_payload_byte3_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 3 at 0x160	emitted	current_batch_usb_hid_ep1_in_report_head
stock_160_b1_phys	usb_hid_ep1_in_report_payload_byte3_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 3 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_head
stock_161_b1	usb_hid_ep1_in_report_payload_byte4_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status snapshot writes computed volume byte 1 to HID EP1 IN payload byte 4 at report offset 7	emitted	current_batch_usb_hid_ep1_in_report_head
stock_161_b1_op	usb_hid_ep1_in_report_payload_byte4_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 4 at 0x161	emitted	current_batch_usb_hid_ep1_in_report_head
stock_161_b1_phys	usb_hid_ep1_in_report_payload_byte4_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 4 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_head
stock_162_b1	usb_hid_ep1_in_report_payload_byte5_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status snapshot writes computed volume LSB to HID EP1 IN payload byte 5 at report offset 8	emitted	current_batch_usb_hid_ep1_in_report_head
stock_162_b1_op	usb_hid_ep1_in_report_payload_byte5_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 5 at 0x162	emitted	current_batch_usb_hid_ep1_in_report_head
stock_162_b1_phys	usb_hid_ep1_in_report_payload_byte5_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 5 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_head
stock_163_b1	usb_hid_ep1_in_report_payload_byte6_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status snapshot writes mute/active flag state to HID EP1 IN payload byte 6; diagnostic snapshot maps report offset 9 to payload cell 6	emitted	current_batch_usb_hid_ep1_in_report_head
stock_163_b1_op	usb_hid_ep1_in_report_payload_byte6_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 6 at 0x163	emitted	current_batch_usb_hid_ep1_in_report_head
stock_163_b1_phys	usb_hid_ep1_in_report_payload_byte6_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 6 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_head
stock_164_b1	usb_hid_ep1_in_report_payload_byte7_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status snapshot starts a three-byte status fanout at 0x164; cmd 0x44 maps report offset 10 to payload cell 7	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_164_b1_op	usb_hid_ep1_in_report_payload_byte7_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 7 at 0x164	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_164_b1_phys	usb_hid_ep1_in_report_payload_byte7_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 7, used as selector status fanout destination base	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_165_b1	usb_hid_ep1_in_report_payload_byte8_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status/version builders write HID EP1 IN payload byte 8; cmd 0x44 maps report offset 11 to payload cell 8	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_165_b1_op	usb_hid_ep1_in_report_payload_byte8_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 8 at 0x165	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_165_b1_phys	usb_hid_ep1_in_report_payload_byte8_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 8 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_166_b1	usb_hid_ep1_in_report_payload_byte9_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status/version builders write HID EP1 IN payload byte 9; cmd 0x44 maps report offset 12 to payload cell 9	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_166_b1_op	usb_hid_ep1_in_report_payload_byte9_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 9 at 0x166	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_166_b1_phys	usb_hid_ep1_in_report_payload_byte9_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 9 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_167_b1	usb_hid_ep1_in_report_payload_byte10_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status snapshot explicitly skips 0x167 while version builder fills it; cmd 0x44 maps report offset 13 to payload cell 10	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_167_b1_op	usb_hid_ep1_in_report_payload_byte10_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 10 at 0x167	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_167_b1_phys	usb_hid_ep1_in_report_payload_byte10_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 10 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_168_b1	usb_hid_ep1_in_report_payload_byte11_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status snapshot writes the second three-byte status fanout at 0x168; cmd 0x44 maps report offset 14 to payload cell 11	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_168_b1_op	usb_hid_ep1_in_report_payload_byte11_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 11 at 0x168	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_168_b1_phys	usb_hid_ep1_in_report_payload_byte11_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 11 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_169_b1	usb_hid_ep1_in_report_payload_byte12_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status/version builders write HID EP1 IN payload byte 12; cmd 0x44 maps report offset 15 to payload cell 12	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_169_b1_op	usb_hid_ep1_in_report_payload_byte12_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 12 at 0x169	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_169_b1_phys	usb_hid_ep1_in_report_payload_byte12_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 12 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16A_b1	usb_hid_ep1_in_report_payload_byte13_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector status/version builders write HID EP1 IN payload byte 13; cmd 0x44 maps report offset 16 to payload cell 13	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16A_b1_op	usb_hid_ep1_in_report_payload_byte13_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 13 at 0x16A	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16A_b1_phys	usb_hid_ep1_in_report_payload_byte13_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 13 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16B_b1	usb_hid_ep1_in_report_payload_byte14_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector version/setup builder writes HID EP1 IN payload byte 14; cmd 0x44 maps report offset 17 to payload cell 14	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16B_b1_op	usb_hid_ep1_in_report_payload_byte14_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 14 at 0x16B	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16B_b1_phys	usb_hid_ep1_in_report_payload_byte14_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 14 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16C_b1	usb_hid_ep1_in_report_payload_byte15_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector version/setup builder writes HID EP1 IN payload byte 15; cmd 0x44 maps report offset 18 to final advertised payload cell	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16C_b1_op	usb_hid_ep1_in_report_payload_byte15_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 15 at 0x16C	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16C_b1_phys	usb_hid_ep1_in_report_payload_byte15_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm physical alias for HID EP1 IN report payload byte 15 in selector and diagnostic responses	emitted	current_batch_usb_hid_ep1_in_report_diag_tail
stock_16D_b1	usb_hid_ep1_in_report_payload_byte16_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector 0x06 version/setup response writes fixed capability byte 0x0A into HID EP1 IN payload byte 16 at 0x16D	emitted	current_batch_usb_hid_ep1_in_report_selector_tail
stock_16D_b1_op	usb_hid_ep1_in_report_payload_byte16_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 16 at 0x16D	emitted	current_batch_usb_hid_ep1_in_report_selector_tail
stock_16D_b1_phys	usb_hid_ep1_in_report_payload_byte16_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc physical alias for HID EP1 IN report payload byte 16 at 0x16D	emitted	current_batch_usb_hid_ep1_in_report_selector_tail
stock_16E_b1	usb_hid_ep1_in_report_payload_byte17_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector 0x06 version/setup response writes fixed capability byte 0x0A into HID EP1 IN payload byte 17 at 0x16E	emitted	current_batch_usb_hid_ep1_in_report_selector_tail
stock_16E_b1_op	usb_hid_ep1_in_report_payload_byte17_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 17 at 0x16E	emitted	current_batch_usb_hid_ep1_in_report_selector_tail
stock_16E_b1_phys	usb_hid_ep1_in_report_payload_byte17_phys	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc physical alias for HID EP1 IN report payload byte 17 at 0x16E	emitted	current_batch_usb_hid_ep1_in_report_selector_tail
stock_16F_b1	usb_hid_ep1_in_report_payload_byte18_b1	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_v34.asm selector 0x06 version/setup response writes fixed capability byte 0x0A into HID EP1 IN payload byte 18 at 0x16F	emitted	current_batch_usb_hid_ep1_in_report_selector_tail
stock_16F_b1_op	usb_hid_ep1_in_report_payload_byte18_op	ram_var	usb_hid	src/dlcp_fw/asm/dlcp_main_ram.inc operand alias for HID EP1 IN report payload byte 18 at 0x16F	emitted	current_batch_usb_hid_ep1_in_report_selector_tail
